"고유번호","일련번호","도시계획사항 코드","도시계획사항 명칭","결정조서 일련번호","고시 일련번호","라벨","고시일자","X 좌표","Y 좌표"
"223","제2종일반주거지역(7층이하)_00911","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","45397.02671","1052.350978"
"224","제1종일반주거지역_00101","UQA121","제1종일반주거지역","","","제1종일반주거지역","","14915.44957","490.6601958"
"225","제2종일반주거지역(7층이하)_00348","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","14442.34163","517.7857349"
"226","제1종전용주거지역_74","UQA111","제1종전용주거지역","","","제1종전용주거지역","","1445547.142","13739.89273"
"227","제3종일반주거지역_00467","UQA123","제3종일반주거지역","","","제3종일반주거지역","","4877.292643","371.3578197"
"228","제2종일반주거지역(7층이하)_00912","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","29971.05026","855.1532856"
"229","제1종일반주거지역_00998","UQA121","제1종일반주거지역","","","제1종일반주거지역","","4723.15177","404.6278263"
"230","제1종일반주거지역_01071","UQA121","제1종일반주거지역","","","제1종일반주거지역","","941.2732246","141.4523328"
"231","제2종일반주거지역_00635","UQA122","제2종일반주거지역","","","제2종일반주거지역","","38497.93894","845.9304813"
"232","제2종일반주거지역(7층이하)_00272","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","18994.7298","583.9384932"
"233","제2종일반주거지역(7층이하)_00247","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","241138.6077","3464.809083"
"234","제3종일반주거지역_00567","UQA123","제3종일반주거지역","","","제3종일반주거지역","","31379.35111","815.362502"
"235","제2종일반주거지역_00230","UQA122","제2종일반주거지역","","","제2종일반주거지역","","82431.54667","1151.906755"
"236","제2종일반주거지역(7층이하)_00605","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","30169.04645","854.9802062"
"237","제1종일반주거지역_00978","UQA121","제1종일반주거지역","","","제1종일반주거지역","","359.5658156","74.52431944"
"238","제2종일반주거지역(7층이하)_00773","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","12717.28368","591.492696"
"239","제1종일반주거지역_UQA12120170615584","UQA121","제1종일반주거지역","UQA12120170615584","58038576","제1종일반주거지역","20170316","79843.78851","2963.366371"
"240","제3종일반주거지역_UQA12320170615580","UQA123","제3종일반주거지역","UQA12320170615580","58038572","제3종일반주거지역","20170112","79509.5365","1996.229338"
"241","제3종일반주거지역_00224","UQA123","제3종일반주거지역","","","제3종일반주거지역","","90260.37161","2448.550226"
"242","제2종일반주거지역(7층이하)_00666","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","178135.2389","1917.463794"
"243","제2종일반주거지역_00017","UQA122","제2종일반주거지역","","","제2종일반주거지역","","29241.25602","880.8931889"
"244","제1종일반주거지역_00009","UQA121","제1종일반주거지역","","","제1종일반주거지역","","209168.6399","7577.929372"
"245","제3종일반주거지역_00493","UQA123","제3종일반주거지역","","","제3종일반주거지역","","133536.4952","2736.302854"
"246","제3종일반주거지역_00031","UQA123","제3종일반주거지역","","","제3종일반주거지역","","3802.764696","275.4563575"
"247","준주거지역_4028","UQA130","준주거지역","32867","1794","준주거지역","","15894.35947","799.1765653"
"248","제2종일반주거지역(7층이하)_00604","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","114499.6336","2332.149719"
"249","제2종일반주거지역(7층이하)_00793","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","134462.6531","5617.069093"
"250","제1종일반주거지역_00935","UQA121","제1종일반주거지역","","","제1종일반주거지역","","100189.5413","4227.198259"
"251","제2종일반주거지역_UQA12220091110036","UQA122","제2종일반주거지역","UQA12220091110036","58019107","제2종일반주거지역","","50936.24457","1513.338852"
"252","제3종일반주거지역_2264","UQA123","제3종일반주거지역","103902","12000314","제3종일반주거지역","","10683.96537","961.4645989"
"253","제2종일반주거지역_00403","UQA122","제2종일반주거지역","","","제2종일반주거지역","","0.042921085","26.47379256"
"254","제1종일반주거지역_00292","UQA121","제1종일반주거지역","","","제1종일반주거지역","","402.449387","136.0486639"
"255","제2종일반주거지역_UQA12220091214002","UQA122","제2종일반주거지역","UQA12220091214002","58012222","제2종일반주거지역","","16762.95266","722.3704281"
"256","제2종일반주거지역(7층이하)_00937","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","34153.74964","751.8613056"
"257","제2종일반주거지역_01293","UQA122","제2종일반주거지역","","","제2종일반주거지역","","9616.270246","620.5789128"
"258","제2종일반주거지역(7층이하)_00188","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","372978.0529","6076.636092"
"259","제1종일반주거지역_00622","UQA121","제1종일반주거지역","","","제1종일반주거지역","","38120.31467","1053.90046"
"260","제3종일반주거지역_00162","UQA123","제3종일반주거지역","","","제3종일반주거지역","","629414.9043","12899.61374"
"261","제2종일반주거지역_00048","UQA122","제2종일반주거지역","","","제2종일반주거지역","","14491.39273","667.697098"
"262","제1종일반주거지역_01232","UQA121","제1종일반주거지역","","","제1종일반주거지역","","16467.49697","1699.117947"
"263","제1종일반주거지역_00570","UQA121","제1종일반주거지역","","","제1종일반주거지역","","138.1306132","49.68706441"
"264","제3종일반주거지역_00670","UQA123","제3종일반주거지역","","","제3종일반주거지역","","235.8507849","90.68100377"
"265","제1종일반주거지역_01208","UQA121","제1종일반주거지역","","","제1종일반주거지역","","8092.203951","445.639528"
"266","제2종일반주거지역(7층이하)_00819","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","495.2189598","234.8370897"
"267","제2종일반주거지역(7층이하)_UQA12420101112511","UQA124","제2종일반주거지역(7층이하)","UQA12420101112511","58025032","제2종일반주거지역(7층)","20101021","3384.322948","249.3899456"
"268","제1종일반주거지역_00130","UQA121","제1종일반주거지역","","","제1종일반주거지역","","0.01552135","12.63502031"
"269","제3종일반주거지역_00625","UQA123","제3종일반주거지역","","","제3종일반주거지역","","184620.5624","2223.110474"
"270","제2종일반주거지역(7층이하)_UQA12420111110410","UQA124","제2종일반주거지역(7층이하)","UQA12420111110410","58028015","제2종일반주거지역(7층)","20111027","32716.22263","1914.092897"
"271","준주거지역_UQA13020171109024","UQA130","준주거지역","UQA13020171109024","58039524","준주거지역","20170518","40077.49507","1316.554806"
"272","제1종일반주거지역_01247","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1888.964373","209.8085108"
"273","준주거지역_4456","UQA130","준주거지역","104917","12000461","준주거지역","","34972.36222","1227.563176"
"274","제2종일반주거지역(7층이하)_UQA12420100309108","UQA124","제2종일반주거지역(7층이하)","UQA12420100309108","58020751","제2종일반주거지역(7층이하)","20091001","117182.8262","1924.921482"
"275","제2종일반주거지역_00642","UQA122","제2종일반주거지역","","","제2종일반주거지역","","21404.50922","694.4111874"
"276","제2종일반주거지역_00384","UQA122","제2종일반주거지역","","","제2종일반주거지역","","38723.97324","1604.187138"
"277","제2종일반주거지역(7층이하)_00178","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","572.0989778","1260.685099"
"278","제3종일반주거지역_00440","UQA123","제3종일반주거지역","","","제3종일반주거지역","","13039.39322","875.8155761"
"279","제2종일반주거지역(7층이하)_00829","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","138730.6092","3686.720179"
"280","제2종일반주거지역(7층이하)_00131","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","23118.60317","817.476946"
"281","제1종일반주거지역_01115","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1467719.977","15190.3588"
"282","제1종일반주거지역_00366","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1.16572293","7.176356278"
"283","제2종일반주거지역_01334","UQA122","제2종일반주거지역","","","제2종일반주거지역","","3592.026332","246.5542775"
"284","제2종일반주거지역_01043","UQA122","제2종일반주거지역","","","제2종일반주거지역","","991.3719793","508.3393983"
"285","제1종일반주거지역_00789","UQA121","제1종일반주거지역","","","제1종일반주거지역","","946.943775","126.8334415"
"286","제3종일반주거지역_UQA12320100309100","UQA123","제3종일반주거지역","UQA12320100309100","58020751","제3종일반주거지역","20091001","15637.28203","616.623278"
"287","제2종일반주거지역_00931","UQA122","제2종일반주거지역","","","제2종일반주거지역","","8707.505758","540.1827498"
"288","제2종일반주거지역_01146","UQA122","제2종일반주거지역","","","제2종일반주거지역","","23899.02901","639.1791781"
"289","제2종일반주거지역_00058","UQA122","제2종일반주거지역","","","제2종일반주거지역","","22297.1582","689.2415977"
"290","제2종일반주거지역_00220","UQA122","제2종일반주거지역","","","제2종일반주거지역","","196192.5965","4618.150955"
"291","제3종일반주거지역_00249","UQA123","제3종일반주거지역","","","제3종일반주거지역","","79005.81653","1719.590906"
"292","제1종일반주거지역_01003","UQA121","제1종일반주거지역","","","제1종일반주거지역","","541.477539","147.4791403"
